epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.7925493121147156,0.7650840878486633,0.43778276443481445,,,
1,1589,0.8469268083572388,0.8186702728271484,0.49026063084602356,,,
2,2384,0.6560466289520264,0.834171712398529,0.41229161620140076,,,
3,3179,0.8001730442047119,0.8610906004905701,0.6791774034500122,,,
4,3974,,,,0.8313340544700623,0.8667532205581665,0.7165937423706055
4,3974,0.826954185962677,0.8717713356018066,0.7123095989227295,,,
5,4769,0.8374329805374146,0.8771012425422668,0.726301908493042,,,
6,5564,0.8492165207862854,0.8825008869171143,0.7423144578933716,,,
7,6359,0.8557543158531189,0.8857681155204773,0.7515016198158264,,,
8,7154,0.8636127710342407,0.88966304063797,0.762765109539032,,,
9,7949,,,,0.8594345450401306,0.8828145265579224,0.7558318376541138
9,7949,0.8700156807899475,0.8931785225868225,0.7721980214118958,,,
10,8744,0.8782498240470886,0.8973647952079773,0.7845134735107422,,,
11,9539,0.8837019205093384,0.9002315998077393,0.7928465008735657,,,
12,10334,0.888942539691925,0.9039182066917419,0.8010983467102051,,,
13,11129,0.8948702216148376,0.9068440794944763,0.8104093074798584,,,
14,11924,,,,0.870755672454834,0.8895693421363831,0.7727108001708984
14,11924,0.8992601633071899,0.9095064401626587,0.8174630999565125,,,
15,12719,0.9056116342544556,0.9137641191482544,0.8278399109840393,,,
16,13514,0.9073207378387451,0.9158193469047546,0.830724835395813,,,
17,14309,0.9131304025650024,0.9196317791938782,0.8403750061988831,,,
18,15104,0.9163966178894043,0.9219584465026855,0.8458699584007263,,,
19,15899,,,,0.8688326478004456,0.8892567157745361,0.7699252963066101
19,15899,0.9184191226959229,0.9239062070846558,0.8493179678916931,,,
20,16694,0.9209492802619934,0.9257844090461731,0.853622555732727,,,
21,17489,0.9228570461273193,0.927653968334198,0.8569031953811646,,,
22,18284,0.9241312146186829,0.9289101958274841,0.8591006994247437,,,
23,19079,0.9256272315979004,0.930209219455719,0.8616814017295837,,,
24,19874,,,,0.8725370168685913,0.8920047879219055,0.7755801677703857
24,19874,0.9272414445877075,0.9314106106758118,0.8644648790359497,,,
25,20669,0.9280670285224915,0.9324222207069397,0.8659070134162903,,,
26,21464,0.9299260377883911,0.9337473511695862,0.869128406047821,,,
27,22259,0.930724561214447,0.9344583749771118,0.8705206513404846,,,
28,23054,0.9312071800231934,0.9349339604377747,0.8713648319244385,,,
29,23849,,,,0.8730639815330505,0.892083466053009,0.7763543725013733
29,23849,0.9320859909057617,0.9356774687767029,0.8728993535041809,,,
30,24644,0.9326338171958923,0.9362160563468933,0.8738603591918945,,,
31,25439,0.9334618449211121,0.9368240237236023,0.8753077983856201,,,
32,26234,0.9341949820518494,0.9374068975448608,0.8765929341316223,,,
33,27029,0.9342169761657715,0.937593400478363,0.876636803150177,,,
34,27824,,,,0.8725208044052124,0.8919409513473511,0.775558352470398
34,27824,0.9347866773605347,0.9379570484161377,0.8776336312294006,,,
35,28619,0.9349929094314575,0.9381569623947144,0.8779969811439514,,,
36,29414,0.9350242018699646,0.9382402896881104,0.8780537843704224,,,
37,30209,0.9352914690971375,0.9384526014328003,0.8785234093666077,,,
38,31004,0.9355008006095886,0.9386232495307922,0.8788914084434509,,,
39,31799,,,,0.870867133140564,0.8911706209182739,0.579821765422821
39,31799,0.9356428980827332,0.9386779069900513,0.8791399002075195,,,
