epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.708252489566803,0.7969339489936829,0.4272521734237671,,,
1,1589,0.7822263836860657,0.8471284508705139,0.65559321641922,,,
2,2384,0.8002949953079224,0.8577895760536194,0.6780917048454285,,,
3,3179,0.808869481086731,0.862734854221344,0.6890184879302979,,,
4,3974,,,,0.8306912779808044,0.8681191802024841,0.715989351272583
4,3974,0.8158093094825745,0.8656868934631348,0.6976555585861206,,,
5,4769,0.8206067681312561,0.8686053156852722,0.7040039300918579,,,
6,5564,0.8280285000801086,0.8719580173492432,0.7135786414146423,,,
7,6359,0.8311905264854431,0.8739456534385681,0.717902421951294,,,
8,7154,0.8347621560096741,0.8752760291099548,0.722521960735321,,,
9,7949,,,,0.8284398913383484,0.8691844344139099,0.7135094404220581
9,7949,0.8395394086837769,0.8773241639137268,0.7288768291473389,,,
10,8744,0.8421807289123535,0.8788915872573853,0.7325519323348999,,,
11,9539,0.8464007377624512,0.8806710243225098,0.7382733225822449,,,
12,10334,0.8505317568778992,0.8827576041221619,0.7440298199653625,,,
13,11129,0.8534579873085022,0.88407301902771,0.7481133341789246,,,
14,11924,,,,0.8607657551765442,0.8845089673995972,0.758014440536499
14,11924,0.8543006181716919,0.884188711643219,0.7492323517799377,,,
15,12719,0.857138991355896,0.8862215280532837,0.7534114122390747,,,
16,13514,0.858654797077179,0.8872143030166626,0.755625307559967,,,
17,14309,0.8603600263595581,0.8876065015792847,0.7579746246337891,,,
18,15104,0.8621547818183899,0.8886986374855042,0.7606018781661987,,,
19,15899,,,,0.7180699706077576,0.8074082136154175,0.5794370174407959
19,15899,0.8657728433609009,0.8906305432319641,0.7658848762512207,,,
20,16694,0.8655062913894653,0.8905025720596313,0.765498161315918,,,
21,17489,0.8680304884910583,0.8919817209243774,0.7692354917526245,,,
22,18284,0.8691612482070923,0.8927313685417175,0.7709320783615112,,,
23,19079,0.87147456407547,0.8938753008842468,0.7743520140647888,,,
24,19874,,,,0.8652935028076172,0.8871354460716248,0.7645601034164429
24,19874,0.8728723526000977,0.894352912902832,0.7763901948928833,,,
25,20669,0.8742290139198303,0.8953261971473694,0.7784665822982788,,,
26,21464,0.8764815926551819,0.8965802788734436,0.7818647623062134,,,
27,22259,0.8777095079421997,0.8971888422966003,0.7837139964103699,,,
28,23054,0.8782667517662048,0.8979012370109558,0.7846267223358154,,,
29,23849,,,,0.8687556982040405,0.8869519233703613,0.76938396692276
29,23849,0.8800228834152222,0.8987339735031128,0.7872804403305054,,,
30,24644,0.8808109164237976,0.8990765810012817,0.7884701490402222,,,
