epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.3369084894657135,0.4977453649044037,0.12551048398017883,,,
1,1589,0.6664295792579651,0.4997333288192749,0.1665777713060379,,,
2,2384,0.33321523666381836,0.4997331500053406,0.16657787561416626,,,
3,3179,0.6663970947265625,0.4996967613697052,0.1249241903424263,,,
4,3974,,,,0.6393175721168518,0.7746259570121765,0.5061215758323669
4,3974,0.3804740905761719,0.5893779993057251,0.20271168649196625,,,
5,4769,0.6862483620643616,0.786649227142334,0.5451223850250244,,,
6,5564,0.7165727019309998,0.8076076507568359,0.4342786967754364,,,
7,6359,0.7341179251670837,0.8187586665153503,0.5988954901695251,,,
8,7154,0.7471123337745667,0.8269519209861755,0.6140698194503784,,,
9,7949,,,,0.7664639353752136,0.8357595801353455,0.6361644268035889
9,7949,0.7570832371711731,0.83296799659729,0.625734806060791,,,
10,8744,0.7682448625564575,0.8406773805618286,0.6394016742706299,,,
11,9539,0.7741275429725647,0.8430584669113159,0.6460084915161133,,,
12,10334,0.7793031930923462,0.8471415042877197,0.4895365238189697,,,
13,11129,0.7849507331848145,0.8504589796066284,0.6595996022224426,,,
14,11924,,,,0.7682884335517883,0.8446395397186279,0.6411957144737244
14,11924,0.7885065078735352,0.8521624803543091,0.6638497114181519,,,
15,12719,0.7932144403457642,0.8545461297035217,0.6695353984832764,,,
