epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,528,0.7799479365348816,0.8194776773452759,0.6443565487861633,,,
1,1057,0.8679251074790955,0.8834652304649353,0.7677428722381592,,,
2,1586,0.8837063312530518,0.8932629823684692,0.7920897006988525,,,
3,2115,0.8895602226257324,0.8970295786857605,0.8013743758201599,,,
4,2644,,,,0.8887732625007629,0.8942098021507263,0.7999935150146484
4,2644,0.896641194820404,0.9021489024162292,0.8128145337104797,,,
5,3173,0.9003565907478333,0.9044759273529053,0.8188756108283997,,,
6,3702,0.903289258480072,0.9070949554443359,0.8237250447273254,,,
7,4231,0.9053924083709717,0.9092622995376587,0.8272307515144348,,,
8,4760,0.9108489155769348,0.9139256477355957,0.8363557457923889,,,
9,5289,,,,0.8915257453918457,0.8989301323890686,0.8045973181724548
9,5289,0.9145134091377258,0.9173902869224548,0.8425484299659729,,,
10,5818,0.9171774983406067,0.9203975200653076,0.8470905423164368,,,
11,6347,0.9182007312774658,0.9217618107795715,0.8488494157791138,,,
12,6876,0.9233546853065491,0.9264513850212097,0.8576822876930237,,,
13,7405,0.925002932548523,0.9281145334243774,0.8605308532714844,,,
14,7934,,,,0.8913298845291138,0.898851215839386,0.8042705059051514
14,7934,0.925327479839325,0.9291154146194458,0.8611167073249817,,,
15,8463,0.9292102456092834,0.9322081804275513,0.8678368926048279,,,
16,8992,0.9299421906471252,0.9330542087554932,0.8691184520721436,,,
17,9521,0.9310582280158997,0.9343488216400146,0.8710758090019226,,,
18,10050,0.932204008102417,0.9352722764015198,0.8730762004852295,,,
19,10579,,,,0.8907293081283569,0.8987704515457153,0.803334653377533
19,10579,0.9343957304954529,0.9374694228172302,0.876928448677063,,,
20,11108,0.9349187612533569,0.9381945133209229,0.8778570890426636,,,
21,11637,0.9370854496955872,0.9399170279502869,0.881670355796814,,,
22,12166,0.9386882781982422,0.941544771194458,0.8845130205154419,,,
23,12695,0.9396697878837585,0.942641019821167,0.8862606287002563,,,
24,13224,,,,0.8924243450164795,0.8991726636886597,0.8060041069984436
24,13224,0.940442681312561,0.9433695673942566,0.887635350227356,,,
25,13753,0.9412756562232971,0.9442071914672852,0.8891210556030273,,,
26,14282,0.9429358839988708,0.9456437826156616,0.8920809626579285,,,
27,14811,0.9438952207565308,0.9466913342475891,0.8938021063804626,,,
28,15340,0.9448063373565674,0.9478200078010559,0.8954439759254456,,,
29,15869,,,,0.8898714184761047,0.8968595266342163,0.801869809627533
29,15869,0.9461002349853516,0.9490616917610168,0.8977698087692261,,,
30,16398,0.9472955465316772,0.9500784277915955,0.8999186158180237,,,
31,16927,0.9482744336128235,0.9509657025337219,0.9016844034194946,,,
32,17456,0.9489752054214478,0.9516327381134033,0.9029513597488403,,,
33,17985,0.9498612284660339,0.9525349140167236,0.9045570492744446,,,
34,18514,,,,0.8871827721595764,0.8954088687896729,0.7976084351539612
34,18514,0.9504809379577637,0.9532383680343628,0.905683696269989,,,
35,19043,0.9507654905319214,0.95367830991745,0.9062055945396423,,,
36,19572,0.9517248868942261,0.9542948603630066,0.9079394340515137,,,
37,20101,0.9522507786750793,0.9548481106758118,0.908898115158081,,,
38,20630,0.9528341293334961,0.9555622935295105,0.9099652767181396,,,
39,21159,,,,0.886460542678833,0.8928714394569397,0.7963135838508606
39,21159,0.953863263130188,0.9564877152442932,0.9118409752845764,,,
