epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.784296989440918,0.8332981467247009,0.48956459760665894,,,
1,1589,0.8532968163490295,0.8783122301101685,0.7466552257537842,,,
2,2384,0.8682378530502319,0.8877201676368713,0.7687791585922241,,,
3,3179,0.8731971979141235,0.8893982172012329,0.776094913482666,,,
4,3974,,,,0.875450074672699,0.8925774693489075,0.7799378037452698
4,3974,0.8814640045166016,0.8959354758262634,0.7890084981918335,,,
5,4769,0.8862931132316589,0.8988558053970337,0.7965485453605652,,,
6,5564,0.8886921405792236,0.8997359871864319,0.8002728223800659,,,
7,6359,0.8901737928390503,0.9010609984397888,0.8026638627052307,,,
8,7154,0.893775463104248,0.9033271074295044,0.8084115386009216,,,
9,7949,,,,0.8667717576026917,0.8790621757507324,0.7655198574066162
9,7949,0.8939158916473389,0.9035688042640686,0.8086504936218262,,,
10,8744,0.8966137766838074,0.9053013920783997,0.8129939436912537,,,
11,9539,0.8984922766685486,0.9063157439231873,0.8160240054130554,,,
12,10334,0.8982644081115723,0.9063466191291809,0.8156644701957703,,,
13,11129,0.9002708792686462,0.9074982404708862,0.8189198970794678,,,
14,11924,,,,0.8888381719589233,0.8959152698516846,0.8001943230628967
14,11924,0.9010798931121826,0.9080759882926941,0.8202439546585083,,,
15,12719,0.9027196764945984,0.9096585512161255,0.8229576945304871,,,
16,13514,0.9032385945320129,0.9100143909454346,0.8238126039505005,,,
17,14309,0.9047353863716125,0.910800576210022,0.8262624740600586,,,
18,15104,0.9045649766921997,0.9104623794555664,0.8259697556495667,,,
19,15899,,,,0.894218385219574,0.8993568420410156,0.8088330030441284
19,15899,0.9056586027145386,0.9116085171699524,0.8277968168258667,,,
20,16694,0.9066648483276367,0.9122512340545654,0.8294581174850464,,,
21,17489,0.9075789451599121,0.912868082523346,0.8309755921363831,,,
22,18284,0.9073609709739685,0.9126189947128296,0.8306073546409607,,,
23,19079,0.908306896686554,0.9132542610168457,0.8321794867515564,,,
24,19874,,,,0.8938188552856445,0.8962288498878479,0.8080717325210571
24,19874,0.9097709655761719,0.914312481880188,0.8346214294433594,,,
25,20669,0.9098675847053528,0.9148094654083252,0.8348007798194885,,,
26,21464,0.9102236032485962,0.9146322011947632,0.8353779911994934,,,
27,22259,0.9101000428199768,0.914923906326294,0.8351877331733704,,,
28,23054,0.9115840196609497,0.9157525897026062,0.837661623954773,,,
29,23849,,,,0.9044508337974548,0.908318817615509,0.8256713151931763
29,23849,0.9121342897415161,0.9162951111793518,0.8385903835296631,,,
30,24644,0.9128780961036682,0.9167705178260803,0.8398383259773254,,,
31,25439,0.9136640429496765,0.9173375368118286,0.8411610722541809,,,
32,26234,0.913710355758667,0.9174277186393738,0.8412405848503113,,,
33,27029,0.9147611856460571,0.9184194207191467,0.8430204391479492,,,
34,27824,,,,0.9054164886474609,0.9097878336906433,0.8273166418075562
34,27824,0.9154254794120789,0.9189643263816833,0.8441445827484131,,,
35,28619,0.9158086776733398,0.9191691875457764,0.8447906374931335,,,
36,29414,0.9165329933166504,0.919921338558197,0.8460237383842468,,,
37,30209,0.9168962836265564,0.9201871752738953,0.8466399312019348,,,
38,31004,0.9167965054512024,0.9200944304466248,0.8464712500572205,,,
39,31799,,,,0.9045453667640686,0.9081603288650513,0.8258211612701416
39,31799,0.91778165102005,0.9210139513015747,0.8481473326683044,,,
40,32594,0.9187845587730408,0.9218467473983765,0.8498570322990417,,,
