epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,700,,,,0.8341811299324036,0.8732738494873047,0.7209535837173462
0,700,0.7108138799667358,0.820904016494751,0.43579137325286865,,,
1,1401,,,,0.8601234555244446,0.8863913416862488,0.75738126039505
1,1401,0.8704290390014648,0.8868393898010254,0.7718005180358887,,,
2,2102,,,,0.8702854514122009,0.887065589427948,0.7715727090835571
2,2102,0.8849924206733704,0.89476478099823,0.7941797971725464,,,
3,2803,,,,0.8714041113853455,0.887291669845581,0.7732542753219604
3,2803,0.8925222158432007,0.8997094631195068,0.8061726093292236,,,
4,3504,,,,0.8641536831855774,0.874153196811676,0.7613279223442078
4,3504,0.8972179293632507,0.9029567241668701,0.8137735724449158,,,
5,4205,,,,0.8839372396469116,0.90018630027771,0.7931836843490601
5,4205,0.8994513750076294,0.9042683243751526,0.8174067139625549,,,
6,4906,,,,0.8911382555961609,0.9033466577529907,0.8043702840805054
6,4906,0.9027175307273865,0.9067437648773193,0.8227813839912415,,,
7,5607,,,,0.8888866901397705,0.900248110294342,0.8006486296653748
7,5607,0.9059196710586548,0.9096493721008301,0.8281040191650391,,,
8,6308,,,,0.8817870616912842,0.891205906867981,0.7890883684158325
8,6308,0.9078813195228577,0.9112057685852051,0.8313717246055603,,,
9,7009,,,,0.8918671607971191,0.9011772871017456,0.8053247332572937
9,7009,0.9103937745094299,0.9130668044090271,0.8355755805969238,,,
10,7710,,,,0.8944357633590698,0.9029461145401001,0.809467613697052
10,7710,0.9128507375717163,0.9153267741203308,0.8397175669670105,,,
11,8411,,,,0.8924975991249084,0.9007856845855713,0.8062835931777954
11,8411,0.9146273732185364,0.9169734716415405,0.8427244424819946,,,
12,9112,,,,0.8902289271354675,0.9009088277816772,0.8027578592300415
12,9112,0.9152005314826965,0.917846143245697,0.8437058925628662,,,
13,9813,,,,0.8959328532218933,0.9058554768562317,0.8120124936103821
13,9813,0.9188114404678345,0.9211527705192566,0.8498550653457642,,,
14,10514,,,,0.8915165662765503,0.8989030718803406,0.8046333193778992
14,10514,0.9204760193824768,0.9225441813468933,0.8527007699012756,,,
15,11215,,,,0.8857292532920837,0.8923660516738892,0.7952369451522827
15,11215,0.9221015572547913,0.9240865111351013,0.8554936647415161,,,
16,11916,,,,0.8915517926216125,0.8991581201553345,0.8047059178352356
16,11916,0.9242373704910278,0.9263051152229309,0.8591781854629517,,,
17,12617,,,,0.8925558924674988,0.904086709022522,0.8066176772117615
17,12617,0.9260256886482239,0.927997350692749,0.862271785736084,,,
18,13318,,,,0.8921658396720886,0.9017798900604248,0.8058328032493591
18,13318,0.9277473092079163,0.9299299716949463,0.8652663826942444,,,
19,14019,,,,0.8887572884559631,0.8997137546539307,0.8003952503204346
19,14019,0.9296842217445374,0.9317768216133118,0.8686388731002808,,,
20,14720,,,,0.8917838931083679,0.9001641273498535,0.8051382303237915
20,14720,0.9307939410209656,0.9330208897590637,0.8705812692642212,,,
21,15421,,,,0.8835429549217224,0.8901237845420837,0.7917295098304749
21,15421,0.9325245022773743,0.9346411824226379,0.8736110329627991,,,
22,16122,,,,0.8809579610824585,0.8852667808532715,0.7874932289123535
22,16122,0.9335923194885254,0.9356634020805359,0.875485897064209,,,
23,16823,,,,0.8925987482070923,0.9014182686805725,0.8064956068992615
23,16823,0.9350553154945374,0.9371871948242188,0.8780634999275208,,,
24,17524,,,,0.8903133869171143,0.8990138173103333,0.802763819694519
24,17524,0.9357085824012756,0.9379238486289978,0.8792182803153992,,,
25,18225,,,,0.8909078240394592,0.899207353591919,0.8037043213844299
25,18225,0.9372720718383789,0.9393555521965027,0.8819800615310669,,,
