epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,700,0.751968502998352,0.8107861876487732,0.4595986008644104,,,
1,1401,0.8632799386978149,0.8806949257850647,0.7608009576797485,,,
2,2102,0.8769903779029846,0.8902877569198608,0.7817662954330444,,,
3,2803,0.881629228591919,0.8936378955841064,0.7890116572380066,,,
4,3504,,,,0.8844249844551086,0.8912835717201233,0.7930206656455994
4,3504,0.8897237181663513,0.897655725479126,0.8016787767410278,,,
5,4205,0.8904812335968018,0.8981873989105225,0.8028910160064697,,,
6,4906,0.8943935036659241,0.9011436700820923,0.8092029690742493,,,
7,5607,0.8976500034332275,0.9031503796577454,0.814473569393158,,,
8,6308,0.8974365592002869,0.9030298590660095,0.8141279816627502,,,
9,7009,,,,0.8936980366706848,0.8992025852203369,0.807976245880127
9,7009,0.899146556854248,0.9044787287712097,0.816931962966919,,,
10,7710,0.901686429977417,0.9060566425323486,0.8210864067077637,,,
11,8411,0.9012408256530762,0.9061113595962524,0.8203698396682739,,,
12,9112,0.9024767875671387,0.9070294499397278,0.8224042057991028,,,
13,9813,0.9038389325141907,0.9078137874603271,0.8246443271636963,,,
14,10514,,,,0.8746258020401001,0.8698889017105103,0.7773404717445374
14,10514,0.9046984910964966,0.9083611369132996,0.8260650634765625,,,
15,11215,0.9058245420455933,0.9093813896179199,0.8279391527175903,,,
16,11916,0.9068809747695923,0.9100009202957153,0.8296908736228943,,,
17,12617,0.906978189945221,0.9104176759719849,0.8298636078834534,,,
18,13318,0.9081394076347351,0.9111637473106384,0.8317959904670715,,,
19,14019,,,,0.8987931609153748,0.9006346464157104,0.8162060379981995
19,14019,0.9094979166984558,0.9124572277069092,0.8340750336647034,,,
20,14720,0.9098097085952759,0.912429690361023,0.834589958190918,,,
21,15421,0.9104165434837341,0.9129763245582581,0.8356099128723145,,,
22,16122,0.9112707376480103,0.9137428402900696,0.8370472192764282,,,
23,16823,0.911841630935669,0.9143130779266357,0.8380112051963806,,,
24,17524,,,,0.8995633125305176,0.9019095301628113,0.817487359046936
24,17524,0.9126254916191101,0.914844810962677,0.839329719543457,,,
25,18225,0.9129922986030579,0.9152834415435791,0.8399519920349121,,,
26,18926,0.9135549664497375,0.9157375693321228,0.8409023880958557,,,
27,19627,0.914218544960022,0.9163329005241394,0.8420258164405823,,,
28,20328,0.914806604385376,0.9168577790260315,0.8430218696594238,,,
29,21029,,,,0.8968539834022522,0.8969783782958984,0.8129972815513611
29,21029,0.9152193665504456,0.9172686338424683,0.8437232375144958,,,
30,21730,0.9157704710960388,0.917801558971405,0.8446595668792725,,,
31,22431,0.9160681366920471,0.9180386662483215,0.8451648950576782,,,
