epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.6711569428443909,0.7745611071586609,0.406936913728714,,,
1,1589,0.8189252018928528,0.864595353603363,0.7007126808166504,,,
2,2384,0.8454489707946777,0.8775721192359924,0.7362880706787109,,,
3,3179,0.8583526015281677,0.8843911290168762,0.7546157836914062,,,
4,3974,,,,0.8591688275337219,0.8838269114494324,0.7559505701065063
4,3974,0.8646605610847473,0.8875769376754761,0.7637786269187927,,,
5,4769,0.8755890130996704,0.8935521245002747,0.7801112532615662,,,
6,5564,0.8841989636421204,0.8988495469093323,0.7933988571166992,,,
7,6359,0.8906713724136353,0.902512788772583,0.8035475611686707,,,
8,7154,0.8957364559173584,0.9062209129333496,0.8116878867149353,,,
9,7949,,,,0.8793299198150635,0.8949100375175476,0.7857806086540222
9,7949,0.9044264554977417,0.9115236401557922,0.8257966041564941,,,
10,8744,0.9084015488624573,0.9153245687484741,0.8324332237243652,,,
11,9539,0.9137746691703796,0.9192714095115662,0.8414154648780823,,,
12,10334,0.9169871211051941,0.9222415685653687,0.8468643426895142,,,
13,11129,0.9200226664543152,0.9249309301376343,0.8520378470420837,,,
