epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.717912495136261,0.7992511987686157,0.4339042603969574,,,
1,1589,0.7711321115493774,0.8411655426025391,0.6425029635429382,,,
2,2384,0.7888393402099609,0.8513494729995728,0.6639440059661865,,,
3,3179,0.80023592710495,0.8573348522186279,0.6779561638832092,,,
4,3974,,,,0.8236104249954224,0.8650484681129456,0.7067802548408508
4,3974,0.8061208128929138,0.8605716824531555,0.6853584051132202,,,
5,4769,0.8129363656044006,0.8641442656517029,0.6940051317214966,,,
6,5564,0.8136993050575256,0.8648207783699036,0.6950747966766357,,,
7,6359,0.8195553421974182,0.8675808310508728,0.7025272250175476,,,
8,7154,0.8229773640632629,0.8688251972198486,0.706798791885376,,,
9,7949,,,,0.7903086543083191,0.8600795269012451,0.6682350635528564
9,7949,0.826555609703064,0.8710111975669861,0.7116198539733887,,,
10,8744,0.8297373056411743,0.8722895979881287,0.7157228589057922,,,
11,9539,0.8356568813323975,0.8753188848495483,0.7236471176147461,,,
12,10334,0.8371118903160095,0.8763396739959717,0.7256865501403809,,,
13,11129,0.8400140404701233,0.8773993849754333,0.7295013666152954,,,
14,11924,,,,0.851371705532074,0.8813806772232056,0.7448561787605286
14,11924,0.8426575064659119,0.8786816000938416,0.7331027984619141,,,
15,12719,0.8457748293876648,0.8803077936172485,0.7374070882797241,,,
16,13514,0.8477928638458252,0.8815761804580688,0.7402759194374084,,,
17,14309,0.8522045612335205,0.8840258121490479,0.7464988827705383,,,
18,15104,0.8530486226081848,0.884151816368103,0.7476173043251038,,,
19,15899,,,,0.862652063369751,0.885719895362854,0.7608157992362976
19,15899,0.8565351963043213,0.885945200920105,0.7525607347488403,,,
20,16694,0.8585058450698853,0.8866676688194275,0.7553132772445679,,,
21,17489,0.8603436946868896,0.8880747556686401,0.7580589056015015,,,
22,18284,0.8629631996154785,0.889533281326294,0.7618690133094788,,,
23,19079,0.8643632531166077,0.890268862247467,0.7639053463935852,,,
24,19874,,,,0.8633974194526672,0.8863924741744995,0.7620344161987305
24,19874,0.8666839003562927,0.8918613791465759,0.7673765420913696,,,
25,20669,0.8680997490882874,0.8923991322517395,0.7694160342216492,,,
26,21464,0.8698756098747253,0.8932991027832031,0.7720330357551575,,,
27,22259,0.8701873421669006,0.8936560153961182,0.7725317478179932,,,
28,23054,0.8724883794784546,0.8950634002685547,0.7759875059127808,,,
29,23849,,,,0.8714590072631836,0.8911888003349304,0.7739822864532471
29,23849,0.8736258149147034,0.8957027196884155,0.7776919007301331,,,
30,24644,0.8746079206466675,0.8962216973304749,0.7791645526885986,,,
31,25439,0.8759357929229736,0.8969727754592896,0.7811647057533264,,,
32,26234,0.8769421577453613,0.8973903059959412,0.7826646566390991,,,
33,27029,0.8777630925178528,0.8980861306190491,0.7839488387107849,,,
34,27824,,,,0.8737112283706665,0.8927149772644043,0.7773841023445129
34,27824,0.8785806894302368,0.8984538316726685,0.7851746082305908,,,
35,28619,0.8790063858032227,0.8988009095191956,0.7858401536941528,,,
36,29414,0.879519522190094,0.8990497589111328,0.786616325378418,,,
37,30209,0.8797823786735535,0.8992404341697693,0.7870250344276428,,,
38,31004,0.8799074292182922,0.8993737101554871,0.7872239947319031,,,
39,31799,,,,0.8738796710968018,0.8922486901283264,0.77753746509552
39,31799,0.8799360394477844,0.89942467212677,0.7872728705406189,,,
