epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.7650799751281738,0.8269941806793213,0.6304503083229065,,,
1,1589,0.870728611946106,0.8883731961250305,0.7724130153656006,,,
2,2384,0.8859997391700745,0.8977788090705872,0.7960029244422913,,,
3,3179,0.8942688703536987,0.9028390049934387,0.809147298336029,,,
4,3974,,,,0.8891865611076355,0.8999502062797546,0.8011037111282349
4,3974,0.8984631299972534,0.9057827591896057,0.8159453868865967,,,
5,4769,0.9030256867408752,0.9087718725204468,0.8234044313430786,,,
6,5564,0.9059828519821167,0.911288857460022,0.8283073306083679,,,
7,6359,0.9086090922355652,0.9128680229187012,0.832660973072052,,,
8,7154,0.910784900188446,0.9151684641838074,0.8363245129585266,,,
9,7949,,,,0.9059295058250427,0.9099408984184265,0.8281465172767639
9,7949,0.9128088355064392,0.9162371754646301,0.8397089242935181,,,
10,8744,0.9151034951210022,0.9186499714851379,0.8435999751091003,,,
11,9539,0.9169321656227112,0.9202536940574646,0.8467046618461609,,,
12,10334,0.9159746766090393,0.9202771186828613,0.8451043963432312,,,
