epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.6959440112113953,0.7916253209114075,0.4169589877128601,,,
1,1589,0.7815941572189331,0.8483129143714905,0.6556251645088196,,,
2,2384,0.8009140491485596,0.858638346195221,0.6791490316390991,,,
3,3179,0.8162066340446472,0.8651877641677856,0.6979874968528748,,,
4,3974,,,,0.8457159996032715,0.8757842779159546,0.7363954782485962
4,3974,0.8283891081809998,0.8711588382720947,0.7137753367424011,,,
5,4769,0.8345517516136169,0.8745253682136536,0.7220773696899414,,,
6,5564,0.8413469195365906,0.8771442770957947,0.7310640811920166,,,
7,6359,0.844774067401886,0.8794806599617004,0.7359362840652466,,,
8,7154,0.8518325686454773,0.882402241230011,0.7456216812133789,,,
9,7949,,,,0.8466004729270935,0.8787625432014465,0.7380470633506775
9,7949,0.8526138067245483,0.883319616317749,0.7468500733375549,,,
10,8744,0.8580390810966492,0.886154294013977,0.7545828819274902,,,
11,9539,0.8599963784217834,0.8871472477912903,0.7573888301849365,,,
12,10334,0.8606739044189453,0.8874809741973877,0.7583615779876709,,,
13,11129,0.8628392815589905,0.8884251713752747,0.7614648342132568,,,
14,11924,,,,0.8578163981437683,0.883764922618866,0.7539582848548889
14,11924,0.8645535111427307,0.8890785574913025,0.7639172673225403,,,
15,12719,0.8677088618278503,0.8915156126022339,0.7687013149261475,,,
16,13514,0.8671208620071411,0.8917331695556641,0.7679399847984314,,,
17,14309,0.870751678943634,0.8933313488960266,0.7732453346252441,,,
18,15104,0.8711836338043213,0.8938207030296326,0.7739336490631104,,,
19,15899,,,,0.8723927140235901,0.892116904258728,0.7754219174385071
19,15899,0.873075008392334,0.8946430683135986,0.7767201066017151,,,
20,16694,0.8741919994354248,0.8952085971832275,0.7783897519111633,,,
21,17489,0.877617359161377,0.8969900012016296,0.7835474014282227,,,
22,18284,0.8769532442092896,0.896639883518219,0.7825430631637573,,,
23,19079,0.8790093660354614,0.8978204131126404,0.7856737971305847,,,
24,19874,,,,0.8694453239440918,0.8911212086677551,0.7711856961250305
24,19874,0.8817381262779236,0.899496853351593,0.7898761630058289,,,
25,20669,0.8819910883903503,0.8997534513473511,0.7902796864509583,,,
26,21464,0.882459819316864,0.8999856114387512,0.7909963726997375,,,
27,22259,0.8853522539138794,0.9012185335159302,0.7954109311103821,,,
28,23054,0.8861235976219177,0.902123749256134,0.7966740727424622,,,
29,23849,,,,0.8721584677696228,0.8890689015388489,0.7745833992958069
29,23849,0.8880269527435303,0.9029609560966492,0.7996077537536621,,,
30,24644,0.8890421390533447,0.9034295678138733,0.8011854290962219,,,
31,25439,0.8910637497901917,0.9046128392219543,0.8043687343597412,,,
32,26234,0.8918747305870056,0.9050615429878235,0.8056474924087524,,,
33,27029,0.8934944272041321,0.9063037037849426,0.8082489371299744,,,
34,27824,,,,0.8768396973609924,0.8944361805915833,0.7820998430252075
34,27824,0.8949182629585266,0.9069938659667969,0.8104993104934692,,,
35,28619,0.8954175114631653,0.9072044491767883,0.811288595199585,,,
36,29414,0.8960530161857605,0.9077391624450684,0.8123196959495544,,,
37,30209,0.8976868987083435,0.908775806427002,0.8149481415748596,,,
38,31004,0.899040699005127,0.9091952443122864,0.8170918822288513,,,
39,31799,,,,0.8762315511703491,0.8948761820793152,0.7813295125961304
39,31799,0.8994806408882141,0.909650981426239,0.8178203105926514,,,
40,32594,0.9014211893081665,0.9110088348388672,0.8209806084632874,,,
41,33389,0.9012461304664612,0.9110652208328247,0.8207094073295593,,,
42,34184,0.9035829901695251,0.9122961759567261,0.824499785900116,,,
43,34979,0.9043623208999634,0.9127094745635986,0.8257701396942139,,,
44,35774,,,,0.8813201189041138,0.8974258303642273,0.7890241742134094
44,35774,0.9055612683296204,0.9136002659797668,0.8277469873428345,,,
45,36569,0.9056212306022644,0.913814127445221,0.8278589248657227,,,
46,37364,0.9070183634757996,0.9147530198097229,0.8301627039909363,,,
47,38159,0.908309280872345,0.9155816435813904,0.8322955965995789,,,
48,38954,0.9087647199630737,0.9159489870071411,0.833054780960083,,,
49,39749,,,,0.8772167563438416,0.8960357904434204,0.7828754782676697
49,39749,0.9097678661346436,0.9166955947875977,0.8347256183624268,,,
50,40544,0.9107672572135925,0.917356550693512,0.8363879919052124,,,
51,41339,0.9106159806251526,0.9173665642738342,0.8361423015594482,,,
52,42134,0.9119980335235596,0.9182789325714111,0.8384473323822021,,,
53,42929,0.9129707217216492,0.9188956618309021,0.8400726318359375,,,
54,43724,,,,0.8807857036590576,0.8976213932037354,0.7883131504058838
54,43724,0.9134214520454407,0.9193121194839478,0.8408336043357849,,,
55,44519,0.9142986536026001,0.9200851321220398,0.8423153162002563,,,
56,45314,0.914624810218811,0.9204294681549072,0.8428695201873779,,,
57,46109,0.915072500705719,0.9207578897476196,0.8436239361763,,,
58,46904,0.9158613085746765,0.9213439226150513,0.8449550271034241,,,
59,47699,,,,0.8821008205413818,0.8979532122612,0.7902454137802124
59,47699,0.9167314767837524,0.9219263195991516,0.8464227318763733,,,
60,48494,0.9174253344535828,0.9225079417228699,0.8476004600524902,,,
61,49289,0.9178887605667114,0.9229481816291809,0.8483907580375671,,,
62,50084,0.9182611107826233,0.9232693314552307,0.8490245938301086,,,
63,50879,0.9187304973602295,0.9235811829566956,0.849820077419281,,,
64,51674,,,,0.8785121440887451,0.8955750465393066,0.7846591472625732
