epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.6046117544174194,0.8156188130378723,0.38063108921051025,,,
1,1589,0.8131148815155029,0.8666979670524597,0.6948418021202087,,,
2,2384,0.8441994786262512,0.8793360590934753,0.7351647615432739,,,
3,3179,0.8570943474769592,0.8857600688934326,0.7532566785812378,,,
4,3974,,,,0.8623785972595215,0.8844885230064392,0.760309100151062
4,3974,0.8642505407333374,0.8888975977897644,0.7634885907173157,,,
5,4769,0.8736186623573303,0.8935902714729309,0.777327835559845,,,
6,5564,0.8782625198364258,0.8968452215194702,0.7844696640968323,,,
7,6359,0.8841373324394226,0.8996559381484985,0.7934324145317078,,,
8,7154,0.8872119784355164,0.9019321203231812,0.7982868552207947,,,
9,7949,,,,0.8824332356452942,0.8964740037918091,0.7905497550964355
9,7949,0.892676830291748,0.9047119617462158,0.8068514466285706,,,
