epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.6973865628242493,0.7966054081916809,0.4191555678844452,,,
1,1589,0.784268856048584,0.849349319934845,0.6586390137672424,,,
2,2384,0.804556131362915,0.8596326112747192,0.683364987373352,,,
3,3179,0.8162142634391785,0.8652058839797974,0.6980012059211731,,,
4,3974,,,,0.7683879137039185,0.8092005848884583,0.6304108500480652
4,3974,0.8259575366973877,0.8698604702949524,0.7105726003646851,,,
5,4769,0.8315601348876953,0.8727375268936157,0.7179867029190063,,,
6,5564,0.8403641581535339,0.876868724822998,0.7297835350036621,,,
7,6359,0.846081554889679,0.8795269727706909,0.7375985383987427,,,
8,7154,0.8503417372703552,0.8820382952690125,0.7436246871948242,,,
9,7949,,,,0.8565176129341125,0.8829625248908997,0.7520595788955688
9,7949,0.8533395528793335,0.8837742209434509,0.7478961944580078,,,
10,8744,0.8570351004600525,0.8854372501373291,0.7530962824821472,,,
11,9539,0.8596135973930359,0.8867508769035339,0.7567938566207886,,,
12,10334,0.8625372648239136,0.8882966637611389,0.7610296607017517,,,
13,11129,0.8659790754318237,0.8903578519821167,0.7661089301109314,,,
14,11924,,,,0.8539197444915771,0.8784124255180359,0.7475919723510742
14,11924,0.86557936668396,0.8903365135192871,0.7655607461929321,,,
15,12719,0.8679293990135193,0.891285240650177,0.7689573168754578,,,
16,13514,0.8705849051475525,0.8931440114974976,0.7729769945144653,,,
17,14309,0.8716940879821777,0.8931764960289001,0.7745265364646912,,,
18,15104,0.8737372756004333,0.8950498104095459,0.7777206897735596,,,
19,15899,,,,0.858372688293457,0.8842395544052124,0.7546942234039307
19,15899,0.8759345412254333,0.8960397243499756,0.7809932827949524,,,
20,16694,0.8761407732963562,0.8964547514915466,0.7813564538955688,,,
21,17489,0.8777492642402649,0.8969898819923401,0.7837353944778442,,,
22,18284,0.8799354434013367,0.8984532356262207,0.7871056199073792,,,
23,19079,0.8818877935409546,0.8993602395057678,0.7900699377059937,,,
24,19874,,,,0.8739919066429138,0.8920108675956726,0.7776305675506592
24,19874,0.8817254900932312,0.8991654515266418,0.7898056507110596,,,
25,20669,0.8839845061302185,0.900812029838562,0.7933422327041626,,,
26,21464,0.8852565884590149,0.9015373587608337,0.795313835144043,,,
27,22259,0.8873909115791321,0.9025888442993164,0.7986129522323608,,,
28,23054,0.886854350566864,0.9025630354881287,0.7978119254112244,,,
29,23849,,,,0.8646903038024902,0.8860240578651428,0.7636656761169434
29,23849,0.8893401622772217,0.9038256406784058,0.8016789555549622,,,
30,24644,0.8897095322608948,0.9039385318756104,0.8022463321685791,,,
31,25439,0.8923805952072144,0.9058478474617004,0.8065045475959778,,,
32,26234,0.8932496309280396,0.9060977101325989,0.8078526854515076,,,
33,27029,0.89540034532547,0.9076071977615356,0.8113035559654236,,,
34,27824,,,,0.8751125335693359,0.8921759128570557,0.7793261408805847
34,27824,0.8961968421936035,0.9079381227493286,0.8125618696212769,,,
35,28619,0.8967977166175842,0.9080851078033447,0.8135037422180176,,,
36,29414,0.8979724049568176,0.9089640974998474,0.8154074549674988,,,
37,30209,0.899270236492157,0.9099656939506531,0.8175204396247864,,,
38,31004,0.9005230665206909,0.9107358455657959,0.8195476531982422,,,
39,31799,,,,0.8535881638526917,0.8844460844993591,0.7483606934547424
39,31799,0.9013681411743164,0.9113597869873047,0.8209277987480164,,,
40,32594,0.9024800062179565,0.9118903279304504,0.8227218389511108,,,
41,33389,0.903881311416626,0.9125028252601624,0.8249899744987488,,,
42,34184,0.9051724672317505,0.9135276079177856,0.8271215558052063,,,
43,34979,0.9049362540245056,0.9137331247329712,0.8267620205879211,,,
44,35774,,,,0.8723511695861816,0.8932494521141052,0.7755089998245239
44,35774,0.9067233800888062,0.9147995710372925,0.8296934366226196,,,
45,36569,0.9080002307891846,0.915620744228363,0.8318005204200745,,,
46,37364,0.9090104103088379,0.9163237810134888,0.8334757089614868,,,
47,38159,0.9097432494163513,0.9169334769248962,0.8347007632255554,,,
48,38954,0.9104732871055603,0.9173899292945862,0.8359118700027466,,,
49,39749,,,,0.8778733611106873,0.8956756591796875,0.7837721109390259
49,39749,0.911404013633728,0.9180728197097778,0.8374670147895813,,,
50,40544,0.9122194051742554,0.9185951948165894,0.8388275504112244,,,
51,41339,0.912372350692749,0.918997049331665,0.8390997648239136,,,
52,42134,0.9140090346336365,0.9201066493988037,0.8418412804603577,,,
53,42929,0.9149615168571472,0.9206859469413757,0.8434379696846008,,,
54,43724,,,,0.8781780004501343,0.8963848948478699,0.7843084931373596
54,43724,0.9152761101722717,0.9210768342018127,0.8439756035804749,,,
55,44519,0.916416585445404,0.9217761158943176,0.8458946943283081,,,
56,45314,0.916380763053894,0.9219211935997009,0.8458425402641296,,,
57,46109,0.9171488285064697,0.9224706888198853,0.8471402525901794,,,
58,46904,0.9181410074234009,0.9232778549194336,0.8488256931304932,,,
59,47699,,,,0.8807805180549622,0.8967971205711365,0.7881469130516052
59,47699,0.9184023141860962,0.9235672354698181,0.8492734432220459,,,
60,48494,0.9191260933876038,0.9241190552711487,0.85050368309021,,,
61,49289,0.9197460412979126,0.9246314167976379,0.8515609502792358,,,
62,50084,0.9199080467224121,0.9247722625732422,0.8518370389938354,,,
63,50879,0.92070472240448,0.9253695011138916,0.8531957864761353,,,
64,51674,,,,0.8691937327384949,0.8932253122329712,0.7711023092269897
64,51674,0.9209420680999756,0.9256197214126587,0.8536034226417542,,,
65,52469,0.9216382503509521,0.9261549711227417,0.8547930717468262,,,
66,53264,0.9217888712882996,0.9263685345649719,0.8550544381141663,,,
67,54059,0.9222390055656433,0.9266382455825806,0.8558217883110046,,,
68,54854,0.9229340553283691,0.927250325679779,0.8570159673690796,,,
69,55649,,,,0.876281201839447,0.8954493403434753,0.7814491987228394
69,55649,0.9230172038078308,0.9274163246154785,0.8571624755859375,,,
70,56444,0.9233909845352173,0.9275654554367065,0.8577982783317566,,,
71,57239,0.9238242506980896,0.9279899001121521,0.8585458397865295,,,
72,58034,0.9239146709442139,0.9281771183013916,0.858705461025238,,,
73,58829,0.9243449568748474,0.9284945130348206,0.8594444990158081,,,
74,59624,,,,0.8777378797531128,0.8943321108818054,0.7833937406539917
74,59624,0.9245970249176025,0.9287068247795105,0.859878659248352,,,
75,60419,0.924915611743927,0.928941547870636,0.8604266047477722,,,
76,61214,0.9250798225402832,0.9290844202041626,0.8607098460197449,,,
77,62009,0.9254814982414246,0.9294428825378418,0.86140376329422,,,
