epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.7327567934989929,0.7617467641830444,0.44572392106056213,,,
1,1589,0.8714115619659424,0.888070285320282,0.5800455808639526,,,
2,2384,0.885519802570343,0.8974937796592712,0.5964248776435852,,,
3,3179,0.8945849537849426,0.9028812646865845,0.809639036655426,,,
4,3974,,,,0.9011397957801819,0.9060030579566956,0.820229172706604
4,3974,0.8987355828285217,0.9055639505386353,0.8163613677024841,,,
5,4769,0.9031450152397156,0.9086492657661438,0.8235896825790405,,,
6,5564,0.9038238525390625,0.9100510478019714,0.8247538208961487,,,
7,6359,0.908713698387146,0.9126484990119934,0.8328241109848022,,,
8,7154,0.9110173583030701,0.9149506688117981,0.8366991877555847,,,
9,7949,,,,0.9046551585197449,0.9093754887580872,0.826052188873291
9,7949,0.9126213192939758,0.9160253405570984,0.8393905758857727,,,
10,8744,0.9143196940422058,0.9180774092674255,0.8422749042510986,,,
11,9539,0.91545569896698,0.918654203414917,0.8441883325576782,,,
12,10334,0.9180741310119629,0.9214339852333069,0.8486526012420654,,,
13,11129,0.9201700091362,0.9232369065284729,0.8522306084632874,,,
14,11924,,,,0.9051396250724792,0.9106680154800415,0.8269099593162537
14,11924,0.9191606044769287,0.9233041405677795,0.8505372405052185,,,
15,12719,0.9233872294425964,0.9266229271888733,0.857766330242157,,,
16,13514,0.9238206148147583,0.9271150231361389,0.8585169911384583,,,
17,14309,0.9267956614494324,0.9296584129333496,0.8636541366577148,,,
18,15104,0.9282926917076111,0.9309769868850708,0.8662523031234741,,,
19,15899,,,,0.9113410711288452,0.914394199848175,0.8372063636779785
19,15899,0.9283812642097473,0.9317005276679993,0.8664214015007019,,,
20,16694,0.9308565855026245,0.9337536692619324,0.870729923248291,,,
21,17489,0.9319727420806885,0.9347338080406189,0.872681200504303,,,
22,18284,0.933448314666748,0.9362139105796814,0.8752708435058594,,,
23,19079,0.9346842169761658,0.937546968460083,0.8774476647377014,,,
24,19874,,,,0.9108065366744995,0.9137382507324219,0.8362968564033508
24,19874,0.9353045225143433,0.9381405115127563,0.8785408139228821,,,
25,20669,0.9348805546760559,0.9382144808769226,0.8778063058853149,,,
26,21464,0.9379737377166748,0.9406980872154236,0.8832569718360901,,,
27,22259,0.939197838306427,0.9418330788612366,0.8854271173477173,,,
28,23054,0.9394174218177795,0.9421252012252808,0.8858193755149841,,,
29,23849,,,,0.9095509052276611,0.9133294820785522,0.8342134356498718
29,23849,0.9406542181968689,0.9432458877563477,0.8880172371864319,,,
30,24644,0.9414041638374329,0.9439579844474792,0.8893536925315857,,,
31,25439,0.942217230796814,0.9448649883270264,0.890807569026947,,,
32,26234,0.9431177973747253,0.9456897377967834,0.8924167156219482,,,
33,27029,0.9439886808395386,0.9463843703269958,0.893972635269165,,,
34,27824,,,,0.9099377393722534,0.913137674331665,0.8348454236984253
34,27824,0.9442914128303528,0.9469839334487915,0.8945223093032837,,,
35,28619,0.9457833766937256,0.9483628869056702,0.8972001671791077,,,
36,29414,0.9457855224609375,0.9481700658798218,0.8971996307373047,,,
37,30209,0.9474098086357117,0.9498252868652344,0.9001267552375793,,,
38,31004,0.9481337666511536,0.9505321383476257,0.9014337658882141,,,
39,31799,,,,0.9081032872200012,0.9119925498962402,0.8317843675613403
39,31799,0.9485266804695129,0.9509114623069763,0.9021437168121338,,,
40,32594,0.9482792019844055,0.9509732127189636,0.9017033576965332,,,
41,33389,0.9498240351676941,0.9521442651748657,0.9044912457466125,,,
42,34184,0.9507904648780823,0.9530938863754272,0.9062443971633911,,,
43,34979,0.9508887529373169,0.9532471895217896,0.9064241647720337,,,
44,35774,,,,0.907477617263794,0.910826563835144,0.8307201862335205
44,35774,0.9513016939163208,0.9537198543548584,0.9071758985519409,,,
