epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.7049463391304016,0.8010233640670776,0.42556631565093994,,,
1,1589,0.771184504032135,0.8424848318099976,0.643065333366394,,,
2,2384,0.7882617712020874,0.8517531752586365,0.6635075807571411,,,
3,3179,0.7987363934516907,0.8571212291717529,0.6762828826904297,,,
4,3974,,,,0.8273684978485107,0.8661447763442993,0.7114298939704895
4,3974,0.8084299564361572,0.8618125319480896,0.6882814168930054,,,
5,4769,0.8140355348587036,0.864510715007782,0.6953331828117371,,,
6,5564,0.8153082132339478,0.864996075630188,0.6969088315963745,,,
7,6359,0.822494387626648,0.8687395453453064,0.7062212824821472,,,
8,7154,0.82624751329422,0.8703874945640564,0.711052417755127,,,
9,7949,,,,0.8377257585525513,0.8735570311546326,0.7256507277488708
9,7949,0.8303408622741699,0.8725007176399231,0.7164808511734009,,,
10,8744,0.8343939185142517,0.8745480179786682,0.7218974232673645,,,
11,9539,0.8391603827476501,0.8768054246902466,0.7283026576042175,,,
12,10334,0.8410516381263733,0.8782461881637573,0.731005847454071,,,
13,11129,0.8435084223747253,0.8791635632514954,0.7342828512191772,,,
14,11924,,,,0.8583936095237732,0.8834951519966125,0.7546537518501282
14,11924,0.8470814228057861,0.8806760311126709,0.7391481399536133,,,
15,12719,0.8494826555252075,0.882036030292511,0.7425224781036377,,,
16,13514,0.8520604372024536,0.8834889531135559,0.7461820840835571,,,
17,14309,0.8561738729476929,0.8859730958938599,0.7520989179611206,,,
18,15104,0.8577687740325928,0.8865103721618652,0.7543104887008667,,,
19,15899,,,,0.85653156042099,0.8821117877960205,0.7517352104187012
19,15899,0.860579788684845,0.8879653215408325,0.7583472728729248,,,
20,16694,0.8632912039756775,0.8892618417739868,0.7622532844543457,,,
21,17489,0.864346444606781,0.8899631500244141,0.7638201117515564,,,
22,18284,0.8664617538452148,0.8911056518554688,0.7669236660003662,,,
23,19079,0.8682201504707336,0.8920183777809143,0.7695056200027466,,,
24,19874,,,,0.8660123944282532,0.8884861469268799,0.7658898234367371
24,19874,0.8705077767372131,0.8934522867202759,0.7729354500770569,,,
25,20669,0.8722397685050964,0.8943841457366943,0.7755139470100403,,,
26,21464,0.8726702332496643,0.8946180939674377,0.7761580944061279,,,
27,22259,0.874549388885498,0.8957701921463013,0.7790000438690186,,,
28,23054,0.8765891194343567,0.8970183730125427,0.7820972800254822,,,
29,23849,,,,0.8712046146392822,0.8901640176773071,0.773407518863678
29,23849,0.8776331543922424,0.8975026607513428,0.7836633324623108,,,
30,24644,0.8785774111747742,0.8980491757392883,0.7851019501686096,,,
31,25439,0.8798753023147583,0.8988361358642578,0.7870888710021973,,,
32,26234,0.8809149265289307,0.8994528651237488,0.7886855006217957,,,
33,27029,0.8818674683570862,0.9000557661056519,0.7901564240455627,,,
34,27824,,,,0.8732085227966309,0.8931299448013306,0.7767068147659302
34,27824,0.8825319409370422,0.9002537727355957,0.7911513447761536,,,
35,28619,0.8831171989440918,0.9007030129432678,0.792069673538208,,,
36,29414,0.8836197853088379,0.900947093963623,0.792839527130127,,,
37,30209,0.8840441703796387,0.9012228846549988,0.7935004830360413,,,
38,31004,0.8837676048278809,0.9012094140052795,0.7930933833122253,,,
39,31799,,,,0.8726223111152649,0.8911129832267761,0.7755438089370728
39,31799,0.8840083479881287,0.9013173580169678,0.7934598922729492,,,
