epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,700,,,,0.8451939225196838,0.8747920989990234,0.7351613640785217
0,700,0.7818626761436462,0.8174270391464233,0.48447737097740173,,,
1,1401,,,,0.8642722964286804,0.8857518434524536,0.7629078030586243
1,1401,0.8708254098892212,0.8849405646324158,0.7721264958381653,,,
2,2102,,,,0.8720499873161316,0.8893640637397766,0.7744244933128357
2,2102,0.8837217688560486,0.8931668400764465,0.7921134829521179,,,
3,2803,,,,0.874973475933075,0.8917874097824097,0.7789989113807678
3,2803,0.8915029764175415,0.8981853127479553,0.8044825196266174,,,
4,3504,,,,0.8682171106338501,0.876228928565979,0.7675392031669617
4,3504,0.8965505361557007,0.9016823768615723,0.8126481771469116,,,
5,4205,,,,0.8779504299163818,0.8946264982223511,0.7836890816688538
5,4205,0.8978889584541321,0.9030227065086365,0.8148478865623474,,,
6,4906,,,,0.8910747170448303,0.9035065770149231,0.8042916655540466
6,4906,0.9019052386283875,0.9057154655456543,0.8214261531829834,,,
7,5607,,,,0.8874037265777588,0.8990374207496643,0.7982769012451172
7,5607,0.9044026136398315,0.9081212878227234,0.8255741000175476,,,
8,6308,,,,0.8765704035758972,0.8844606280326843,0.7806705832481384
8,6308,0.9069644212722778,0.9102216958999634,0.8298344016075134,,,
9,7009,,,,0.8856454491615295,0.8957577347755432,0.7953045964241028
9,7009,0.9094899296760559,0.9122493267059326,0.8340569734573364,,,
10,7710,,,,0.8905713558197021,0.8996129035949707,0.8032035827636719
10,7710,0.911970853805542,0.9141886234283447,0.838224470615387,,,
11,8411,,,,0.8875709176063538,0.8960275053977966,0.7983036637306213
11,8411,0.9137953519821167,0.9161142110824585,0.8413131237030029,,,
12,9112,,,,0.8913182020187378,0.9015141129493713,0.8044988512992859
12,9112,0.9154045581817627,0.9176424145698547,0.8440424203872681,,,
13,9813,,,,0.8901530504226685,0.8995727300643921,0.8025480508804321
13,9813,0.9181751608848572,0.9203909635543823,0.8487638235092163,,,
14,10514,,,,0.8886276483535767,0.8963400721549988,0.799968957901001
14,10514,0.9199205636978149,0.9220307469367981,0.851749062538147,,,
15,11215,,,,0.8889986276626587,0.8966327905654907,0.8005708456039429
15,11215,0.9215999841690063,0.9237318634986877,0.8546332120895386,,,
