epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,700,0.775057315826416,0.8238953948020935,0.48033663630485535,,,
1,1401,0.8610056638717651,0.8792332410812378,0.7574010491371155,,,
2,2102,0.8761352896690369,0.8895700573921204,0.7804241180419922,,,
3,2803,0.8827148079872131,0.8935739994049072,0.7906283736228943,,,
4,3504,,,,0.8470300436019897,0.8771400451660156,0.7383420467376709
4,3504,0.8910470604896545,0.8980204463005066,0.8037588000297546,,,
5,4205,0.8908833265304565,0.898167610168457,0.8035131096839905,,,
6,4906,0.8950862884521484,0.9011372923851013,0.8102937936782837,,,
7,5607,0.8966184258460999,0.9015745520591736,0.812748372554779,,,
8,6308,0.8985438346862793,0.9038887619972229,0.8159367442131042,,,
9,7009,,,,0.8820102214813232,0.8961642980575562,0.7898514866828918
9,7009,0.9002072811126709,0.9047200679779053,0.8186437487602234,,,
10,7710,0.9019384384155273,0.9060201644897461,0.8214914798736572,,,
11,8411,0.9023630619049072,0.9063546061515808,0.8221925497055054,,,
12,9112,0.9018643498420715,0.9066039323806763,0.821395754814148,,,
13,9813,0.9043262004852295,0.9081175327301025,0.8254481554031372,,,
14,10514,,,,0.880102276802063,0.8863133788108826,0.7862029075622559
14,10514,0.9049839973449707,0.908219575881958,0.8265257477760315,,,
15,11215,0.9066946506500244,0.9098491072654724,0.8293797373771667,,,
16,11916,0.9073869585990906,0.9104315042495728,0.830535352230072,,,
17,12617,0.907727062702179,0.9109148383140564,0.8311092853546143,,,
18,13318,0.9083715677261353,0.9112198352813721,0.8321799635887146,,,
19,14019,,,,0.8847544193267822,0.8928369879722595,0.7937398552894592
19,14019,0.910000205039978,0.9127740859985352,0.8349146246910095,,,
20,14720,0.9104754328727722,0.9130344986915588,0.8357090353965759,,,
21,15421,0.91109299659729,0.9134504199028015,0.8367450833320618,,,
22,16122,0.9116654396057129,0.9139295816421509,0.8377082347869873,,,
23,16823,0.9126899838447571,0.9149254560470581,0.8394389748573303,,,
24,17524,,,,0.8868667483329773,0.8950152397155762,0.7971329689025879
24,17524,0.913254976272583,0.9152801036834717,0.8403904438018799,,,
