epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,794,0.679813027381897,0.8052204251289368,0.4162437915802002,,,
1,1589,0.8209455013275146,0.866527259349823,0.7036762833595276,,,
2,2384,0.8472782969474792,0.8789000511169434,0.7389273643493652,,,
3,3179,0.8596397638320923,0.8853853940963745,0.7565338611602783,,,
4,3974,,,,0.8549205660820007,0.8820644617080688,0.7500346899032593
4,3974,0.8666303157806396,0.8889071345329285,0.7667298913002014,,,
5,4769,0.8760900497436523,0.8942766189575195,0.7809367179870605,,,
6,5564,0.883538544178009,0.8987535238265991,0.7924079298973083,,,
7,6359,0.8920215964317322,0.9035621285438538,0.8057132959365845,,,
8,7154,0.8950848579406738,0.9064717292785645,0.8107052445411682,,,
9,7949,,,,0.8802533745765686,0.8954428434371948,0.7872103452682495
9,7949,0.904588520526886,0.9124639630317688,0.8261163830757141,,,
10,8744,0.9094674587249756,0.9167414903640747,0.8342457413673401,,,
11,9539,0.9148183465003967,0.9207796454429626,0.8432090282440186,,,
12,10334,0.9175897240638733,0.9233179092407227,0.8479150533676147,,,
13,11129,0.9212047457695007,0.926159679889679,0.8540687561035156,,,
14,11924,,,,0.8800391554832458,0.8962306976318359,0.7869771122932434
14,11924,0.9227241277694702,0.9275323748588562,0.8566758632659912,,,
15,12719,0.9250771403312683,0.9296677708625793,0.860729455947876,,,
16,13514,0.9249060750007629,0.930104672908783,0.8604629635810852,,,
17,14309,0.9277267456054688,0.9320031404495239,0.865314245223999,,,
18,15104,0.9289911389350891,0.9333025217056274,0.8675165176391602,,,
19,15899,,,,0.8811314105987549,0.8959507346153259,0.7885392904281616
19,15899,0.9292285442352295,0.9338472485542297,0.8679439425468445,,,
20,16694,0.9319449067115784,0.9356951713562012,0.8726590871810913,,,
21,17489,0.9325459003448486,0.9361927509307861,0.8737098574638367,,,
22,18284,0.9338465332984924,0.9373014569282532,0.875988781452179,,,
23,19079,0.9338836669921875,0.9375518560409546,0.8760611414909363,,,
24,19874,,,,0.8816593289375305,0.8962290287017822,0.7893568873405457
24,19874,0.9355973601341248,0.9390986561775208,0.8790755271911621,,,
