train_OA,epoch,train_mIoU,step,train_F1
0.4658034601607206,0,0.15798923056438807,698,0.32051446931949273
0.47447381408429445,1,0.21288033041324636,1397,0.4825309982592264
0.474788158236655,2,0.21440585463365522,2096,0.48625190084723113
