epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,528,0.6808205842971802,0.7490956783294678,0.39698901772499084,,,
1,1057,0.8401368260383606,0.871736466884613,0.7283835411071777,,,
2,1586,0.8761991858482361,0.889539897441864,0.7804912328720093,,,
3,2115,0.8833315968513489,0.8937855362892151,0.7915633916854858,,,
4,2644,,,,0.8798245787620544,0.8865873217582703,0.7856459021568298
4,2644,0.8914889097213745,0.8991897106170654,0.8045223355293274,,,
5,3173,0.8947505950927734,0.9013028740882874,0.8097729682922363,,,
6,3702,0.8992229700088501,0.904538094997406,0.8170545697212219,,,
7,4231,0.9007979035377502,0.9059774279594421,0.8196508884429932,,,
8,4760,0.9054461121559143,0.9094318747520447,0.8273246884346008,,,
9,5289,,,,0.8960186839103699,0.8970056176185608,0.8116593360900879
9,5289,0.9070980548858643,0.9110286831855774,0.830083966255188,,,
10,5818,0.909892737865448,0.9133943319320679,0.8347591161727905,,,
11,6347,0.9112447500228882,0.9145640134811401,0.837031364440918,,,
12,6876,0.913750171661377,0.9169167280197144,0.8412625789642334,,,
13,7405,0.9151797890663147,0.9184825420379639,0.843692421913147,,,
14,7934,,,,0.9004327058792114,0.9043329954147339,0.8189765810966492
14,7934,0.9178028106689453,0.9205212593078613,0.8481427431106567,,,
15,8463,0.9201164245605469,0.9229510426521301,0.8521055579185486,,,
16,8992,0.9215361475944519,0.924587607383728,0.8545490503311157,,,
17,9521,0.9232764840126038,0.926111102104187,0.8575407862663269,,,
18,10050,0.9245587587356567,0.9276107549667358,0.8597609400749207,,,
