epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,700,0.8023142218589783,0.8231823444366455,0.5036225914955139,,,
1,1401,0.8794060945510864,0.8900970220565796,0.7853165864944458,,,
2,2102,0.8897872567176819,0.8974919319152832,0.8017606139183044,,,
3,2803,0.8955682516098022,0.9013315439224243,0.8110661506652832,,,
4,3504,,,,0.8976304531097412,0.9015439748764038,0.814353883266449
4,3504,0.8995688557624817,0.9038518071174622,0.8175783753395081,,,
5,4205,0.9016832709312439,0.9057986736297607,0.8210686445236206,,,
6,4906,0.9053677916526794,0.9083335399627686,0.8271562457084656,,,
7,5607,0.9075794816017151,0.9106338620185852,0.8308581113815308,,,
8,6308,0.9098116159439087,0.912680983543396,0.8346006870269775,,,
9,7009,,,,0.9030362367630005,0.9053730368614197,0.823244035243988
9,7009,0.9119701385498047,0.9143669605255127,0.8382270932197571,,,
10,7710,0.9141147136688232,0.9163441061973572,0.8418530821800232,,,
11,8411,0.916708767414093,0.918728768825531,0.8462581038475037,,,
12,9112,0.917695939540863,0.9203328490257263,0.8479561805725098,,,
13,9813,0.9198140501976013,0.9221882224082947,0.8515721559524536,,,
14,10514,,,,0.9035521745681763,0.9072802662849426,0.8241435885429382
14,10514,0.9223548173904419,0.9244974851608276,0.85593181848526,,,
15,11215,0.9239968061447144,0.9261979460716248,0.6440740823745728,,,
16,11916,0.9257775545120239,0.92815762758255,0.8618500828742981,,,
17,12617,0.9274221062660217,0.9297953844070435,0.8647052049636841,,,
18,13318,0.9293348789215088,0.9316203594207764,0.8680335283279419,,,
19,14019,,,,0.9071447849273682,0.9096827507019043,0.8301026821136475
19,14019,0.930523693561554,0.9330628514289856,0.8701162338256836,,,
20,14720,0.9314876794815063,0.9340389370918274,0.8718040585517883,,,
21,15421,0.9335907101631165,0.9361324906349182,0.8754948377609253,,,
22,16122,0.9353230595588684,0.9376940727233887,0.8785416483879089,,,
23,16823,0.9349731206893921,0.9378519654273987,0.8779393434524536,,,
24,17524,,,,0.9071012735366821,0.9100404381752014,0.8300433158874512
24,17524,0.9373206496238708,0.9397180676460266,0.882073700428009,,,
25,18225,0.9384948015213013,0.9410198926925659,0.8841589689254761,,,
26,18926,0.9398179054260254,0.9422013759613037,0.8865064382553101,,,
27,19627,0.9406782388687134,0.943267285823822,0.8880442976951599,,,
28,20328,0.9415164589881897,0.9439674019813538,0.8895354866981506,,,
29,21029,,,,0.9051865339279175,0.9080017805099487,0.8268415331840515
29,21029,0.9425321817398071,0.9450574517250061,0.891352653503418,,,
30,21730,0.9436212778091431,0.9461237192153931,0.8933018445968628,,,
31,22431,0.9447073340415955,0.9471541047096252,0.8952488899230957,,,
32,23132,0.9453826546669006,0.947743833065033,0.8964601159095764,,,
33,23833,0.9455632567405701,0.9483651518821716,0.8967970013618469,,,
34,24534,,,,0.9042108058929443,0.9074794054031372,0.8252259492874146
34,24534,0.9471515417098999,0.9495534300804138,0.8996471762657166,,,
35,25235,0.9479230642318726,0.9502348899841309,0.901037871837616,,,
36,25936,0.9487259984016418,0.9511120915412903,0.9024919867515564,,,
37,26637,0.949612021446228,0.9519302845001221,0.9040946364402771,,,
38,27338,0.9500542283058167,0.9523459672927856,0.9048959016799927,,,
39,28039,,,,0.902562141418457,0.9053804278373718,0.8224719762802124
39,28039,0.9507867097854614,0.9530805945396423,0.9062257409095764,,,
40,28740,0.9511905312538147,0.9534845352172852,0.9069596529006958,,,
